subject,window,window_index,status,status_name,phase,t_start,t_end,major_ratio,stress_ratio,rest_ratio,covered_ratio,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV0,TPV1,TPV2,TPV3,TPV4,TPV5,TPV6,TPV7,TPV8,TPV9,TPV10,TPV11,TPV12,TPV13,TPV14,TPV15,TPV16,TPV17,TPV18,TPV19,TPV20,TPV21,TPV22,TPV23,TPV24,TPV25,TPV26,TPV27,TPV28,TPV29,TPV30,TPV31,TPV32
S17,window16,16,0,normal,First Rest,2013-02-25 18:53:40,2013-02-25 18:54:40,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.02578125,0,72,0,1.0,1.0,1.0,0.8316461267605634,0.9312514159939168,1.0,0.3073107600212097,0.525794684731631,1,0.0057715243847590225,-0.1175106350593238,0.06089171183131802,-0.05596053198194368,0.06089171183131802,0,0.31085851788520813,0.31085851788520813,0.8482895730096542,0.6719543361132712,1,1.0,0,0.025359978899359703,0.030782196670770645,0.029692113399505615,0.03388366475701332,0.00433213310316205,0.009232500568032265,0.21519207954406738,1.101568341255188e-05,0.0022572316229343414,0.004070758819580078,15.162826538085938,326.53363037109375,0.26815205812454224,0.0033421858679503202,0.01586364023387432,5.165360927581787,31.443679809570312,0.2751110792160034,0.003393917577341199,0.018887143582105637,4.6652021408081055,26.063920974731445,837.0,0.21519207954406738,0.06832140684127808,19535.064453125,0.08705339580774307,5.979061603546143,0.7517709136009216,0.0066211167722940445,0.005233276169747114,0.6032852530479431,8.523907308699563e-05
S17,window17,17,0,normal,First Rest,2013-02-25 18:54:10,2013-02-25 18:55:10,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.024739583333333332,0,73,0,1.0,0.9583333333333334,1.0,0.8216145833333334,0.8980602052085962,1.0,0.25456690788269043,0.4794163626889005,1,0.19573536520492105,0.40592868606948634,0.35143191036423416,-0.013934361769643012,0.40592868606948634,0,0.19675534963607788,0.19675534963607788,0.8330758599323045,0.7652597016660712,1,1.0,0,0.027890613302588463,0.029318533837795258,0.03308224678039551,0.03517818823456764,0.005191633943468332,0.010341896675527096,0.16858693957328796,4.608184099197388e-06,0.0025280178524553776,0.004763044882565737,7.686009883880615,90.10692596435547,0.375450074672699,0.0039655668660998344,0.017802570015192032,4.762716293334961,38.0462646484375,0.45437049865722656,0.004095651209354401,0.021192681044340134,4.514334678649902,34.10739517211914,850.0,0.16858693957328796,0.09423255175352097,36584.2421875,0.11382170021533966,5.910630226135254,0.6331278681755066,0.00584492739289999,0.006623379420489073,0.6371392607688904,0.00010695482342271134
S17,window18,18,0,normal,First Rest,2013-02-25 18:54:40,2013-02-25 18:55:40,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.023958333333333335,0,76,0,1.0,0.9466666666666667,1.0,0.7872916666666666,0.8812816531965527,1.0,0.4739709198474884,0.6675351745700886,1,0.22406440684304854,0.46656462677427857,0.16592067285518497,-0.0034110551832499253,0.46656462677427857,0,0.7240892052650452,0.7240892052650452,0.770642242099128,0.23023120803409292,1,1.0,0,0.029834788292646408,0.029487859457731247,0.03598920628428459,0.035467930138111115,0.006154418457299471,0.010230077430605888,0.1041765809059143,5.825888365507126e-06,0.002918461337685585,0.0058169886469841,4.674372673034668,29.938228607177734,0.3062877655029297,0.003768790513277054,0.019370831549167633,3.776737928390503,20.10444450378418,0.378418892621994,0.004148133564740419,0.023514553904533386,3.5750339031219482,18.819908142089844,893.0,0.1041765809059143,0.09967228770256042,17881.6640625,0.12728050351142883,6.046004772186279,0.8248136043548584,0.004213906358927488,0.007682513445615768,0.6234472393989563,0.00010465447849128395
S17,window19,19,1,stress,TMCT,2013-02-25 18:55:40,2013-02-25 18:56:40,0.7333333333333333,0.7333333333333333,0.26666666666666666,1.0,0.0,0.0,0,0,0.021875,0,74,0,0.9863013698630136,0.726027397260274,0.9863013698630136,0.804152397260274,0.9364098466044403,1.0,0.5356578230857849,0.6190724335591454,1,0.6830415883049777,0.7987682553801394,0.572957857523233,0.7137028463041358,0.7987682553801394,0,0.8828383684158325,0.8828383684158325,0.6803103500164611,0.016332586385962466,1,1.0,0,0.04203474521636963,0.07628569006919861,0.04920770227909088,0.08628937602043152,0.007172954734414816,0.014156384393572807,0.19160103797912598,1.2507662177085876e-06,0.00291389599442482,0.006046740338206291,6.014048099517822,52.844764709472656,1.004619836807251,0.0037350663915276527,0.01997043564915657,6.504288196563721,57.13227462768555,1.1065325736999512,0.003975373227149248,0.02380882389843464,6.336729526519775,53.90819549560547,925.0,0.19160103797912598,0.14445441961288452,153186.9375,0.2329654097557068,5.930240631103516,0.349099725484848,0.005291901994496584,0.009589841589331627,0.6677495241165161,0.00020040322851855308
S17,window20,20,1,stress,TMCT,2013-02-25 18:56:10,2013-02-25 18:57:10,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.022135416666666668,0,70,0,0.9855072463768116,0.855072463768116,0.9855072463768116,0.8562047101449275,0.9774814418574866,1.0,0.2906643748283386,0.5216258467952058,1,0.6632834021583871,0.5596968973889473,0.43339661932109663,0.3010164786093628,0.6632834021583871,0,0.39383405447006226,0.39383405447006226,0.7929914618928484,0.5541594944001066,1,1.0,0,0.03931194916367531,0.10626385360956192,0.04576351121068001,0.11884130537509918,0.0064515620470047,0.0161049272865057,0.2572437524795532,4.547648131847382e-06,0.0025304658338427544,0.005623330362141132,9.511337280273438,118.62168884277344,1.8652164936065674,0.0016378823202103376,0.01571332849562168,10.336047172546387,137.3636474609375,2.051826000213623,0.0020946706645190716,0.018951237201690674,10.297340393066406,135.42864990234375,911.0,0.2572437524795532,0.21824002265930176,56566.328125,0.2742031216621399,5.800090312957764,0.16615036129951477,0.007937904447317123,0.008764087222516537,0.6784765720367432,0.00025936870952136815
S17,window21,21,1,stress,TMCT,2013-02-25 18:56:40,2013-02-25 18:57:40,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0234375,0,70,0,1.0,0.855072463768116,1.0,0.859375,0.9594075118090267,1.0,0.25806838274002075,0.4580510682647212,1,0.514336166468055,0.26769520882146536,0.25654063336216126,0.4604885595948939,0.514336166468055,0,0.16669252514839172,0.16669252514839172,0.8131819865351152,0.7796810919342998,1,1.0,0,0.03145620971918106,0.04536953195929527,0.03763064742088318,0.05337610840797424,0.006174438167363405,0.011593131348490715,0.18044322729110718,5.852431058883667e-06,0.003340355586260557,0.005978946574032307,8.695676803588867,108.4012680053711,0.7555392980575562,0.003022330580279231,0.020739343017339706,10.033541679382324,131.2335205078125,0.8669514656066895,0.0038652068469673395,0.024635735899209976,9.965607643127441,132.3555145263672,938.0,0.18044322729110718,0.17062705755233765,30832.18359375,0.16182786226272583,6.102980136871338,0.19341710209846497,0.004824504721909761,0.007483942434191704,0.6053962707519531,0.00013440068869385868
S17,window22,22,1,stress,TMCT,2013-02-25 18:57:10,2013-02-25 18:58:10,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,69,0,1.0,0.8382352941176471,1.0,0.8772977941176471,0.8503397914926651,1.0,0.2916562855243683,0.49504950495049505,1,0.5668931018839645,0.27900592912554284,0.25101077979497405,0.41686454069197265,0.5668931018839645,0,0.1752958595752716,0.1752958595752716,0.7728664691373311,0.7387596765331887,1,1.0,0,0.030348198488354683,0.049818217754364014,0.03647817298769951,0.06147768720984459,0.0061299754306674,0.013994643464684486,0.24197936058044434,1.39651820063591e-06,0.002666332060471177,0.005463297013193369,9.483091354370117,123.80374145507812,0.7920200824737549,0.002943319035694003,0.01893441751599312,10.401894569396973,133.94003295898438,0.9509413242340088,0.003120123641565442,0.02296786941587925,10.676365852355957,141.36756896972656,904.0,0.24197936058044434,0.1589212417602539,173273.328125,0.2110176831483841,5.907303333282471,0.23137983679771423,0.0068717049434781075,0.00790009368211031,0.6436693668365479,0.0001958500361070037
S17,window23,23,1,stress,TMCT,2013-02-25 18:57:40,2013-02-25 18:58:40,0.9166666666666666,0.9166666666666666,0.08333333333333333,1.0,0.0,0.0,0,0,0.020833333333333332,0,73,0,1.0,0.75,1.0,0.8205295138888888,0.7686578012417196,1.0,0.3752061724662781,0.5612298071912455,1,0.4377176689605359,0.30478314290793546,0.36652828977685603,0.38044902561608657,0.4377176689605359,0,0.5983173847198486,0.5983173847198486,0.670765601900531,0.26884706559058125,1,1.0,0,0.03509633243083954,0.08102098852396011,0.040984686464071274,0.09068010747432709,0.0058883544988930225,0.013537020422518253,0.19036531448364258,2.4801120162010193e-06,0.0022920630872249603,0.005060304421931505,7.628097057342529,78.1906967163086,1.2407559156417847,0.0029911212623119354,0.01627156138420105,8.71756649017334,95.25627899169922,1.3448694944381714,0.0031633705366402864,0.019282564520835876,8.3739652633667,88.00334167480469,893.0,0.19036531448364258,0.16169589757919312,76756.7421875,0.19460581243038177,5.80135440826416,0.17935603857040405,0.007038255222141743,0.008026841096580029,0.6808228492736816,0.00018325092969462276
S17,window24,24,0,normal,Second Rest,2013-02-25 18:58:40,2013-02-25 18:59:40,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.02265625,0,84,0,1.0,0.5542168674698795,1.0,0.7114081325301205,0.7864181942587454,1.0,1.0504781007766724,0.6935904116727463,1,0.7551108004504408,0.7041779222040742,0.8649772652604161,0.5903500213737948,0.8649772652604161,0,1.8195945024490356,1.0,0.5576122052655755,-0.18713039119434982,1,1.0,0,0.04899417608976364,0.10077780485153198,0.057161595672369,0.10995752364397049,0.008167418651282787,0.014572772197425365,0.22549420595169067,2.3393891751766205e-05,0.004075380973517895,0.007720387540757656,6.830737113952637,72.70707702636719,1.3131362199783325,0.003911908715963364,0.025114038959145546,7.03864049911499,61.43608856201172,1.3217977285385132,0.003944502677768469,0.030130675062537193,6.600302696228027,53.6204948425293,995.0,0.22549420595169067,0.15196293592453003,9639.0205078125,0.277677059173584,6.137330532073975,0.28807953000068665,0.00420459546148777,0.010217211209237576,0.6248573064804077,0.00021236568863969296
S17,window25,25,0,normal,Second Rest,2013-02-25 18:59:10,2013-02-25 19:00:10,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.02265625,0,76,0,1.0,0.7466666666666667,1.0,0.7947916666666667,0.9616302650191697,1.0,0.4445591866970062,0.6023970818134445,1,0.01669690058248433,0.15480784381197307,0.6894495795888465,-0.18062646592247142,0.6894495795888465,0,0.5703907012939453,0.5703907012939453,0.7301166760430231,0.34401686496084705,1,1.0,0,0.03928577899932861,0.062678262591362,0.045934077352285385,0.06999115645885468,0.006648298818618059,0.01101621426641941,0.1451486349105835,3.904104232788086e-06,0.003015795722603798,0.005909023806452751,4.588601112365723,35.41215515136719,1.1911128759384155,0.002159623196348548,0.021858079358935356,9.195448875427246,136.40731811523438,1.336261510848999,0.0022031725384294987,0.025190453976392746,8.945935249328613,134.3406524658203,929.0,0.1451486349105835,0.09230959415435791,37178.47265625,0.1538023203611374,6.05009651184082,0.22155214846134186,0.00403190590441227,0.008564980700612068,0.643454909324646,0.00012135697761550546
S17,window26,26,0,normal,Second Rest,2013-02-25 18:59:40,2013-02-25 19:00:40,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.02265625,0,75,0,1.0,0.8378378378378378,1.0,0.8015202702702703,0.9701551515995471,1.0,0.4965169429779053,0.6081292339760291,1,-0.3036894231711026,-0.016299646689160778,0.41825727743161356,-0.6956790240836063,0.41825727743161356,0,0.7502517700195312,0.7502517700195312,0.7511565036130462,0.19363836923170696,1,1.0,0,0.03321649506688118,0.029536018148064613,0.04011433571577072,0.03877059370279312,0.006897841114550829,0.013259518891572952,0.27852487564086914,7.562339305877686e-07,0.00345519557595253,0.00647872406989336,11.032939910888672,198.9521942138672,0.3632568120956421,0.0025195684283971786,0.022905798628926277,3.7547359466552734,27.919485092163086,0.6417816877365112,0.00255256867967546,0.0274045392870903,5.884649276733398,71.79342651367188,907.0,0.27852487564086914,0.10550712049007416,368305.1875,0.20261931419372559,6.0508809089660645,0.8371356129646301,0.00517654325813055,0.008511969819664955,0.6163221597671509,0.00017581482825335115
S17,window27,27,0,normal,Second Rest,2013-02-25 19:00:10,2013-02-25 19:01:10,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0.022135416666666668,0,76,0,1.0,0.8933333333333333,1.0,0.7914583333333334,0.9855152063642294,1.0,0.513248085975647,0.6034392912975508,1,-0.19640569189770285,0.2052208225476966,0.5256055335399099,-0.6880526137286052,0.5256055335399099,0,0.8250424265861511,0.8250424265861511,0.7704836525839871,0.13933637500490614,1,1.0,0,0.03245619311928749,0.041663527488708496,0.038613203912973404,0.04742616415023804,0.006157007999718189,0.010033034719526768,0.09769710153341293,6.780959665775299e-06,0.003014110028743744,0.005384460091590881,4.322656154632568,24.9049072265625,0.6384946703910828,0.0052988044917583466,0.021826814860105515,8.135387420654297,94.38201904296875,0.6562719345092773,0.005947350990027189,0.02525045908987522,7.215408802032471,76.80658721923828,919.0,0.09769710153341293,0.08641678839921951,14407.5625,0.12734632194042206,6.086158752441406,0.3495982587337494,0.003977552987635136,0.007649628445506096,0.6205371618270874,0.00010066178947454318
