subject,window,window_index,status,status_name,phase,t_start,t_end,major_ratio,stress_ratio,rest_ratio,covered_ratio,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV0,TPV1,TPV2,TPV3,TPV4,TPV5,TPV6,TPV7,TPV8,TPV9,TPV10,TPV11,TPV12,TPV13,TPV14,TPV15,TPV16,TPV17,TPV18,TPV19,TPV20,TPV21,TPV22,TPV23,TPV24,TPV25,TPV26,TPV27,TPV28,TPV29,TPV30,TPV31,TPV32
f01,window1,1,1,stress,TMCT,2013-06-12 16:25:46,2013-06-12 16:26:46,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.020572916666666666,0,69,0,1.0,0.8235294117647058,1.0,0.8619025735294118,0.8719772314190883,0.7416080832481384,0.640187680721283,0.5586242834809797,1,0.7620679132516206,0.802194441182971,0.8738360667536674,0.7626292087341983,0.8738360667536674,0,0.9814902544021606,0.9814902544021606,0.6928559086913927,-0.13103510220594217,1,1.0,0,0.031038828194141388,0.06224836781620979,0.0363096222281456,0.06897440552711487,0.005270793102681637,0.009708356112241745,0.1277903914451599,7.711350917816162e-07,0.0024147804360836744,0.004818150773644447,5.770075798034668,48.341514587402344,0.9215580821037292,0.0011847653659060597,0.01763448677957058,8.24551773071289,84.82539367675781,1.0176540613174438,0.0012095971032977104,0.02095603197813034,8.234580993652344,86.00297546386719,912.0,0.1277903914451599,0.0960959792137146,165717.25,0.11129449307918549,5.993682861328125,0.2169484794139862,0.004816505592316389,0.006791300140321255,0.6435325145721436,9.425218013348058e-05
f01,window2,2,1,stress,TMCT,2013-06-12 16:26:16,2013-06-12 16:27:16,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.020833333333333332,0,76,0,1.0,0.7733333333333333,1.0,0.7883333333333333,0.8471623514169421,0.8384082317352295,0.5975160002708435,0.501823866597186,1,0.853860418802664,0.8751220952286968,0.8829903586098549,0.8605213344245577,0.8829903586098549,0,0.8014470338821411,0.8014470338821411,0.6833373353702019,0.051945611905901856,1,1.0,0,0.03328678756952286,0.06487001478672028,0.03890794888138771,0.07206807285547256,0.005621162708848715,0.010272904299199581,0.12036341428756714,4.620291292667389e-06,0.0024317498318850994,0.0052123889327049255,5.608521938323975,43.4622688293457,0.8321718573570251,0.0022084983065724373,0.017513591796159744,7.7896013259887695,78.02180480957031,0.9509334564208984,0.002656862372532487,0.02105565369129181,7.584991455078125,75.08331298828125,946.0,0.12036341428756714,0.10699969530105591,26051.044921875,0.12972500920295715,6.042403221130371,0.34806424379348755,0.004587638191878796,0.007191284094005823,0.6389855146408081,0.00010553256288403645
f01,window3,3,1,stress,TMCT,2013-06-12 16:26:46,2013-06-12 16:27:46,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.02265625,0,78,0,1.0,0.8571428571428571,1.0,0.7583198051948052,0.9213938733842013,0.9278640747070312,0.3829745948314667,0.45440333507034913,1,0.8005583501135112,0.8388610334950379,0.8313440729713139,0.8668631869150146,0.8668631869150146,0,0.5657172203063965,0.5657172203063965,0.7627035828417636,0.3537401238592688,1,1.0,0,0.033232174813747406,0.05097724497318268,0.03991827741265297,0.056939370930194855,0.006686103995889425,0.010318104177713394,0.14939656853675842,9.592622518539429e-07,0.003646525554358959,0.006815996021032333,5.8733086585998535,59.319007873535156,0.9423434734344482,0.003939556889235973,0.025031298398971558,11.417651176452637,164.5100860595703,1.0634859800338745,0.004597866907715797,0.0306857842952013,10.918920516967773,156.62196350097656,928.0,0.14939656853675842,0.12114250659942627,155741.125,0.1402832269668579,6.169295310974121,0.12538976967334747,0.003643875475972891,0.007963266223669052,0.5948669910430908,0.00010646328155416995
f01,window4,4,1,stress,TMCT,2013-06-12 16:27:16,2013-06-12 16:28:16,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.023177083333333334,0,74,0,1.0,0.9178082191780822,1.0,0.806720890410959,0.9116342636360533,0.9896571934223175,0.35737520456314087,0.4966128191766545,1,0.5025049192415015,0.5088004736315829,-0.4889558553741753,-0.7720946762109148,0.5088004736315829,0,0.395365446805954,0.395365446805954,0.8010770220814535,0.5552998832120632,1,1.0,0,0.03101268969476223,0.037116821855306625,0.03670220077037811,0.041346702724695206,0.0056895106099545956,0.009596429765224457,0.14790505170822144,3.335997462272644e-06,0.0029237261041998863,0.005445428192615509,6.759706497192383,71.95040893554688,0.5480709671974182,0.004922399763017893,0.022140244022011757,7.185074806213379,69.56678009033203,0.5749269127845764,0.005124622490257025,0.026872484013438225,6.53395938873291,58.924835205078125,894.0,0.14790505170822144,0.0993371531367302,44336.08203125,0.1112690195441246,6.099002838134766,0.3148970305919647,0.004300802014768124,0.006790452636778355,0.5960844159126282,9.209146082866937e-05
f01,window5,5,1,stress,TMCT,2013-06-12 16:27:46,2013-06-12 16:28:46,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.025,0,72,0,1.0,0.9154929577464789,1.0,0.8411091549295775,0.873775977381443,0.9326820969581604,0.5814281702041626,0.5799895779051589,1,0.7669348540994028,0.7789776881084447,0.03680188476749351,-0.036824620729234175,0.7789776881084447,0,1.0637516975402832,1.0,0.7283299763130245,-0.07373759409115554,1,1.0,0,0.029523108154535294,0.024539435282349586,0.03578423708677292,0.029829049482941628,0.006261130794882774,0.009097842499613762,0.09086050093173981,3.141351044178009e-06,0.003516409546136856,0.006125014275312424,4.227947235107422,26.18075942993164,0.30944016575813293,0.004886489361524582,0.023163657635450363,4.6049275398254395,36.75311279296875,0.3734205365180969,0.004996385890990496,0.027671504765748978,4.234286785125732,32.45165252685547,884.0,0.09086050093173981,0.08836573362350464,28924.021484375,0.1078236922621727,6.143435955047607,0.7572020292282104,0.0035196873359382153,0.007368036545813084,0.5877293944358826,8.277074084617198e-05
f01,window6,6,1,stress,TMCT,2013-06-12 16:28:16,2013-06-12 16:29:16,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.023177083333333334,0,70,0,1.0,0.9130434782608695,1.0,0.8625452898550725,0.8740685464912974,0.8891113698482513,0.6257558465003967,0.594059405940594,1,0.8137909614154814,0.7970963074535877,0.17831100909260145,-0.25191572885580604,0.8137909614154814,0,1.1550880670547485,1.0,0.727437955251737,-0.0852919774368519,1,1.0,0,0.029378153383731842,0.024595661088824272,0.035437460988759995,0.029250871390104294,0.006059309002012014,0.008960029110312462,0.09598559886217117,4.998873919248581e-06,0.0031610028818249702,0.006105720065534115,4.28132963180542,27.40528106689453,0.34101757407188416,0.0047362265177071095,0.023648934438824654,4.582657337188721,38.625038146972656,0.3531414866447449,0.005324627738445997,0.027355022728443146,3.572096109390259,22.98832130432129,920.0,0.09598559886217117,0.08913090080022812,19201.443359375,0.10763756185770035,6.168454170227051,0.6823577880859375,0.003463713452219963,0.007213677745312452,0.5946087837219238,8.028211595956236e-05
f01,window7,7,1,stress,TMCT,2013-06-12 16:28:46,2013-06-12 16:29:46,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,71,0,1.0,0.9,1.0,0.8459821428571429,0.851823225264346,1.0,0.43094006180763245,0.5148514851485149,1,0.7620847945075312,0.9040457977663727,0.14065758967388892,-0.3372503503185401,0.9040457977663727,1,0.8770695924758911,0.8770695924758911,0.7278400083317148,0.05588621384019543,1,1.0,0,0.02815445326268673,0.0305523332208395,0.0334472730755806,0.03465040773153305,0.005292818415910006,0.008950418792665005,0.15436068177223206,2.1401792764663696e-06,0.002847554162144661,0.004966759122908115,7.632292747497559,97.08634185791016,0.4578942656517029,0.0046522002667188644,0.0204834695905447,6.592489242553711,65.15480041503906,0.46678948402404785,0.005173395853489637,0.0244443416595459,5.878458023071289,52.23244857788086,919.0,0.15436068177223206,0.08545577526092529,72125.1171875,0.09936588257551193,6.135887622833252,0.4064396321773529,0.00419983547180891,0.0062830704264342785,0.5929009318351746,8.010998863028362e-05
f01,window8,8,1,stress,TMCT,2013-06-12 16:29:16,2013-06-12 16:30:16,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.023697916666666666,0,68,0,1.0,0.9104477611940298,1.0,0.8768656716417911,0.8648149886558325,0.8395808041095734,0.36241695284843445,0.5211047420531527,1,-0.5159089346774057,0.8315696405320582,-0.5510362516344031,-0.33123745576070984,0.8315696405320582,0,0.7320404648780823,0.7320404648780823,0.7504195545865534,0.16719281167147815,1,1.0,0,0.02727317251265049,0.02198180928826332,0.03258384391665459,0.026645436882972717,0.005310669541358948,0.009129490703344345,0.16337084770202637,1.7872080206871033e-06,0.002651817165315151,0.00515731843188405,7.713505744934082,105.66468811035156,0.28293490409851074,0.004170574713498354,0.02069488912820816,3.9806454181671143,28.776029586791992,0.3379714787006378,0.0047947559505701065,0.024781085550785065,3.816603183746338,26.72950553894043,900.0,0.16337084770202637,0.06307180225849152,91411.2109375,0.10039572417736053,6.086771011352539,0.7865659594535828,0.00439472496509552,0.006446358747780323,0.6062508821487427,8.334760059369728e-05
f01,window9,9,1,stress,TMCT,2013-06-12 16:29:46,2013-06-12 16:30:46,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,66,0,1.0,0.9692307692307692,1.0,0.9175480769230769,0.8542126103777721,0.8393864035606384,0.37993353605270386,0.5429911412193851,1,0.8104393857074669,0.3346568275394967,0.060008208487683797,-0.09492122603189672,0.8104393857074669,0,0.6214467883110046,0.6214467883110046,0.781811411974539,0.2927221959428288,1,1.0,0,0.02643061988055706,0.031736910343170166,0.031744252890348434,0.036741096526384354,0.005313632544130087,0.008444706909358501,0.09593707323074341,3.604218363761902e-06,0.002852233126759529,0.005205690860748291,5.492408275604248,43.25467300415039,0.7900588512420654,0.002418400254100561,0.01914053224027157,16.27301025390625,376.9860534667969,0.8697731494903564,0.00271460204385221,0.02332165651023388,14.242615699768066,306.4248962402344,887.0,0.09593707323074341,0.09356516599655151,26617.99609375,0.08829886466264725,6.120509147644043,0.09396367520093918,0.003974887076765299,0.0062651061452925205,0.5888667106628418,7.131307211238891e-05
f01,window10,10,1,stress,TMCT,2013-06-12 16:30:16,2013-06-12 16:31:16,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0.022135416666666668,0,65,0,1.0,0.984375,1.0,0.9287109375,0.8794022559381451,1.0,0.2976612448692322,0.4637832204273059,1,0.802164586972793,0.343297095604844,0.11907899911965195,0.2403272725998556,0.802164586972793,0,0.3255784511566162,0.3255784511566162,0.8250128316657819,0.6395846128279201,1,1.0,0,0.027290103957057,0.04563846439123154,0.032671306282281876,0.04997970908880234,0.005381200462579727,0.008914737962186337,0.11503960192203522,5.024485290050507e-06,0.002756582573056221,0.005384507123380899,6.217319965362549,57.92560958862305,0.9333600997924805,0.0042673880234360695,0.01924811489880085,15.122047424316406,276.55322265625,0.9713626503944397,0.005072638392448425,0.023103084415197372,13.861364364624023,242.24803161621094,871.0,0.11503960192203522,0.10938245058059692,22895.798828125,0.09444241970777512,6.074257850646973,0.10427332669496536,0.004299049731343985,0.006442407611757517,0.5979159474372864,7.947255653562024e-05
